val_loss,val_accuracy,loss,accuracy,lr
0.6933523615201315,0.4833333194255829,0.6949775722291734,0.5805555582046509,0.0010000000474974513
0.6871351877848307,0.5,0.637095656659868,0.644444465637207,0.0010000000474974513
0.688808266321818,0.5583333373069763,0.5968789829148187,0.6861110925674438,0.0010000000474974513
0.6937600453694661,0.4833333194255829,0.6313437740008037,0.675000011920929,0.0010000000474974513
0.6830169081687927,0.5666666626930237,0.6033559746212429,0.6694444417953491,0.0010000000474974513
0.6933213631312053,0.5583333373069763,0.5896957331233554,0.6972222328186035,0.0010000000474974513
0.7357162555058797,0.4416666626930237,0.5978813780678643,0.6888889074325562,0.0010000000474974513
0.739556884765625,0.5,0.5972174962361654,0.6972222328186035,0.0010000000474974513
0.7218624909718832,0.5166666507720947,0.6118871490160624,0.6694444417953491,0.0010000000474974513
0.7372286001841227,0.5083333253860474,0.6122396972444323,0.6861110925674438,0.0010000000474974513
0.7472872853279113,0.5249999761581421,0.5978841834598118,0.6805555820465088,0.0010000000474974513
0.8055338939030965,0.5333333611488342,0.5791830870840284,0.7194444537162781,0.0010000000474974513
0.7423347552617391,0.550000011920929,0.5852203594313727,0.6888889074325562,0.0010000000474974513
0.7238799413045247,0.574999988079071,0.5609412431716919,0.7083333134651184,0.0010000000474974513
1.312864565849304,0.5333333611488342,0.569063311152988,0.7194444537162781,0.0010000000474974513
0.9543097337086995,0.5083333253860474,0.5657286392317877,0.6888889074325562,0.0010000000474974513
0.7693819999694824,0.550000011920929,0.5634892529911465,0.7194444537162781,0.0010000000474974513
0.7196215391159058,0.5916666388511658,0.5473678860399458,0.7166666388511658,0.0010000000474974513
0.9086105942726135,0.5416666865348816,0.5621561116642422,0.7333333492279053,0.0010000000474974513
0.7461141705513,0.6333333253860474,0.5708040846718683,0.7083333134651184,0.0010000000474974513
0.6660247325897217,0.6083333492279053,0.5423868258794149,0.7250000238418579,0.0010000000474974513
0.6570834636688232,0.6666666865348816,0.5823704242706299,0.6888889074325562,0.0010000000474974513
0.8415740172068278,0.6000000238418579,0.5665011035071479,0.7027778029441833,0.0010000000474974513
0.625899980465571,0.6666666865348816,0.5784441987673442,0.7027778029441833,0.0010000000474974513
0.5472915927569072,0.7583333253860474,0.5665371914704641,0.7194444537162781,0.0010000000474974513
0.5860714475313823,0.6833333373069763,0.5449806968371074,0.730555534362793,0.0010000000474974513
0.8212209304173788,0.6166666746139526,0.57613552014033,0.7055555582046509,0.0010000000474974513
0.9771997292836507,0.574999988079071,0.5583698610464732,0.7444444298744202,0.0010000000474974513
0.5646307110786438,0.699999988079071,0.5333593368530274,0.7638888955116272,0.0010000000474974513
0.7571278671423595,0.5583333373069763,0.5555814279450311,0.7444444298744202,0.0010000000474974513
0.6602200468381246,0.6000000238418579,0.5144695844915178,0.7527777552604675,0.0010000000474974513
0.6343155423800151,0.6833333373069763,0.5446599046389262,0.7472222447395325,0.0010000000474974513
0.608324118455251,0.7083333134651184,0.5162119070688883,0.7444444298744202,0.0010000000474974513
0.5240693072477977,0.7583333253860474,0.546370330121782,0.7138888835906982,0.0010000000474974513
0.5549718459447225,0.75,0.5450212531619602,0.730555534362793,0.0010000000474974513
0.7384554942448934,0.6666666865348816,0.5097269852956136,0.7527777552604675,0.0010000000474974513
0.7895129203796387,0.574999988079071,0.5272090461519029,0.7222222089767456,0.0010000000474974513
1.9974202315012615,0.5,0.5058978107240465,0.7388888597488403,0.0010000000474974513
0.6110190232594808,0.6833333373069763,0.5171830349498325,0.7527777552604675,0.0010000000474974513
1.049070624510447,0.5416666865348816,0.5175255311859979,0.7416666746139526,0.0010000000474974513
0.5626814206441243,0.7250000238418579,0.5118553539117178,0.7611111402511597,0.0010000000474974513
1.1058193604151407,0.5249999761581421,0.5053792807790968,0.7777777910232544,0.0010000000474974513
0.5095073898633321,0.7666666507720947,0.4940811865859561,0.769444465637207,0.0010000000474974513
0.5629205723603566,0.7250000238418579,0.5245483689837985,0.7444444298744202,0.0010000000474974513
0.7053342739741008,0.6499999761581421,0.5078511152002546,0.7777777910232544,0.0010000000474974513
0.6242164154847463,0.6666666865348816,0.49992257356643677,0.7749999761581421,0.0010000000474974513
0.6195797880490621,0.699999988079071,0.4784399323993259,0.7972221970558167,0.0010000000474974513
0.7121020396550496,0.6166666746139526,0.5032517552375794,0.7527777552604675,0.0010000000474974513
0.801307988166809,0.6166666746139526,0.4843900654051039,0.7583333253860474,0.0010000000474974513
0.5630654692649841,0.7166666388511658,0.47616501053174337,0.7749999761581421,0.0010000000474974513
0.8610374371210734,0.6000000238418579,0.48993924061457317,0.7888888716697693,0.0010000000474974513
1.1975688298543294,0.5333333611488342,0.48724659846888646,0.7583333253860474,0.0010000000474974513
0.7154072364171346,0.6499999761581421,0.4695037325223287,0.7749999761581421,0.0010000000474974513
0.6119288325309753,0.7250000238418579,0.48186032043562993,0.7861111164093018,0.0010000000474974513
1.1487125833829244,0.5583333373069763,0.48180982338057626,0.800000011920929,0.0010000000474974513
0.711460699637731,0.6083333492279053,0.517777168750763,0.75,0.0010000000474974513
0.8986333250999451,0.5916666388511658,0.4762369314829508,0.7749999761581421,0.0010000000474974513
0.5084460298220317,0.7666666507720947,0.4623171601030562,0.7888888716697693,0.0010000000474974513
0.49902575810750327,0.7833333611488342,0.44352013534969753,0.8055555820465088,0.0010000000474974513
0.5188854853312175,0.75,0.45636268787913853,0.7722222208976746,0.0010000000474974513
0.5184354404608409,0.7166666388511658,0.4454261508252886,0.7611111402511597,0.0010000000474974513
0.47841244538625083,0.7583333253860474,0.46552807291348774,0.769444465637207,0.0010000000474974513
0.6168416261672973,0.6333333253860474,0.4711548765500387,0.7722222208976746,0.0010000000474974513
0.7130154689153035,0.6499999761581421,0.4508964591556125,0.7777777910232544,0.0010000000474974513
0.8228380521138509,0.6083333492279053,0.463079928027259,0.7666666507720947,0.0010000000474974513
1.0892419298489888,0.550000011920929,0.47150827646255494,0.7638888955116272,0.0010000000474974513
0.4626476466655731,0.7749999761581421,0.48101207812627156,0.7777777910232544,0.0010000000474974513
0.9908495505650838,0.574999988079071,0.4524216029379103,0.7611111402511597,0.0010000000474974513
0.539038501183192,0.7333333492279053,0.4408365209897359,0.7972221970558167,0.0010000000474974513
0.5327291131019593,0.7083333134651184,0.4338320619530148,0.7888888716697693,0.0010000000474974513
0.5964306235313416,0.6916666626930237,0.4635784824689229,0.7722222208976746,0.0010000000474974513
0.6783910234769185,0.6666666865348816,0.45905946758058336,0.7972221970558167,0.0010000000474974513
0.854752516746521,0.574999988079071,0.45159617794884577,0.7972221970558167,0.0010000000474974513
0.8041136860847473,0.574999988079071,0.4211528162161509,0.800000011920929,0.0010000000474974513
1.2421144326527913,0.5666666626930237,0.4573766933547126,0.7749999761581421,0.0010000000474974513
1.0710015217463176,0.5833333134651184,0.4484819836086697,0.7888888716697693,0.0010000000474974513
1.699641195933024,0.5416666865348816,0.4467803445127275,0.7833333611488342,0.0010000000474974513
1.4932145754496255,0.5166666507720947,0.4258631004227532,0.8194444179534912,0.0010000000474974513
1.9889347712198893,0.5083333253860474,0.4537876519891951,0.8055555820465088,0.0010000000474974513
1.214196467399597,0.5666666626930237,0.4471599049038357,0.7944444417953491,0.0010000000474974513
1.3916950782140096,0.5333333611488342,0.46426825788285997,0.769444465637207,0.0010000000474974513
0.7963566184043884,0.6000000238418579,0.4575123455789354,0.7861111164093018,0.0010000000474974513
0.8258139451344808,0.5833333134651184,0.41199835803773666,0.800000011920929,0.0010000000474974513
0.6288823207219442,0.6499999761581421,0.43578873409165275,0.7833333611488342,0.0010000000474974513
0.464790407816569,0.7916666865348816,0.4155959599547916,0.8083333373069763,0.0010000000474974513
0.636227552096049,0.6499999761581421,0.4507073263327281,0.7944444417953491,0.0010000000474974513
0.5820775190989177,0.7333333492279053,0.39282682637373606,0.8277778029441833,0.0010000000474974513
1.0695579250653584,0.6083333492279053,0.47609936131371394,0.7833333611488342,0.0010000000474974513
0.6242772181828816,0.7166666388511658,0.4535400840971205,0.7888888716697693,0.0010000000474974513
0.5969448288281759,0.7333333492279053,0.40965771012836033,0.8138889074325562,0.0010000000474974513
0.6927825252215067,0.6416666507720947,0.4650570472081502,0.7861111164093018,0.0010000000474974513
0.8711742202440897,0.625,0.4073792066839006,0.8166666626930237,0.0010000000474974513
0.5479504783948262,0.7083333134651184,0.4389485518137614,0.7888888716697693,0.0010000000474974513
0.6228423396746318,0.7083333134651184,0.4093097547690074,0.8111110925674438,0.0010000000474974513
0.5810834646224976,0.7250000238418579,0.40597210658921135,0.8055555820465088,0.0010000000474974513
0.7741652607917786,0.6916666626930237,0.3985717025068071,0.8138889074325562,0.0010000000474974513
0.8077879349390665,0.6666666865348816,0.39928090969721475,0.8305555582046509,0.0010000000474974513
0.683943376938502,0.6499999761581421,0.4000702076488071,0.8083333373069763,0.0010000000474974513
0.6373326520125071,0.6666666865348816,0.38631202379862467,0.8138889074325562,0.0010000000474974513
0.5846128106117249,0.699999988079071,0.40297971434063384,0.8083333373069763,0.0010000000474974513
1.3159968376159668,0.5416666865348816,0.3687260773446825,0.8388888835906982,0.0010000000474974513
1.3032456477483114,0.550000011920929,0.40129682752821183,0.8083333373069763,0.0010000000474974513
0.5498877227306366,0.6916666626930237,0.40740451018015544,0.8083333373069763,0.0010000000474974513
0.7431243260701498,0.6333333253860474,0.3793441891670227,0.8361111283302307,0.0010000000474974513
1.335759711265564,0.5666666626930237,0.39183106886016,0.800000011920929,0.0010000000474974513
0.7987584153811137,0.7083333134651184,0.4359523422188229,0.7972221970558167,0.0010000000474974513
1.3084620157877604,0.5416666865348816,0.38357248836093477,0.8111110925674438,0.0010000000474974513
1.7717171351114909,0.5416666865348816,0.37538065512975055,0.8361111283302307,0.0010000000474974513
0.9118180354436238,0.5916666388511658,0.3759204453892178,0.8361111283302307,0.0010000000474974513
2.1128031253814696,0.5083333253860474,0.42944042815102473,0.8111110925674438,0.0010000000474974513
1.6217487335205079,0.5333333611488342,0.4098714835113949,0.8083333373069763,0.0010000000474974513
1.3805926005045572,0.5416666865348816,0.38221772048208447,0.8222222328186035,0.0010000000474974513
0.9393054087956746,0.6083333492279053,0.39167485137780506,0.8222222328186035,0.0010000000474974513
1.4226308902104696,0.5666666626930237,0.35587260325749714,0.855555534362793,0.0010000000474974513
0.8547760089238484,0.6083333492279053,0.36904057131873236,0.8361111283302307,0.0010000000474974513
1.8843656142552694,0.550000011920929,0.41040749351183575,0.8138889074325562,0.0010000000474974513
0.8593769987424215,0.6499999761581421,0.4001739594671461,0.8222222328186035,0.0010000000474974513
1.2341280539830526,0.5583333373069763,0.3492338854405615,0.8222222328186035,0.0010000000474974513
1.0481281201044719,0.6000000238418579,0.358679254187478,0.8333333134651184,0.0010000000474974513
0.8077054341634115,0.675000011920929,0.40583337611622283,0.8027777671813965,0.0010000000474974513
0.6251549184322357,0.75,0.36283373832702637,0.8222222328186035,0.0010000000474974513
0.6934983174006144,0.6416666507720947,0.3498174627621969,0.8416666388511658,0.0010000000474974513
0.8902806321779887,0.625,0.3371626165178087,0.8416666388511658,0.0010000000474974513
1.4158467372258505,0.5916666388511658,0.3615993426905738,0.8444444537162781,0.0010000000474974513
7.514188845952352,0.5166666507720947,0.38791072368621826,0.8305555582046509,0.0010000000474974513
2.0161391178766888,0.4833333194255829,0.4304201023446189,0.7916666865348816,0.0010000000474974513
0.9818141857782999,0.6583333611488342,0.3625642153951857,0.8305555582046509,0.0010000000474974513
0.5453752299149831,0.7083333134651184,0.36557659440570406,0.8166666626930237,0.0010000000474974513
0.46699041525522866,0.7833333611488342,0.33773530655437045,0.8444444537162781,0.0010000000474974513
0.6341250340143839,0.7416666746139526,0.3104785554938846,0.8694444298744202,0.0010000000474974513
0.6690930962562561,0.7333333492279053,0.30884569121731653,0.855555534362793,0.0010000000474974513
0.5512908279895783,0.7250000238418579,0.31418662932184005,0.8500000238418579,0.0010000000474974513
0.5003630359967549,0.7333333492279053,0.28844083216455246,0.8722222447395325,0.0010000000474974513
0.5876052618026734,0.7416666746139526,0.31676361825731064,0.8444444537162781,0.0010000000474974513
0.9594732920328776,0.574999988079071,0.3226186437739266,0.8527777791023254,0.0010000000474974513
0.8649742603302002,0.6083333492279053,0.3589356849590937,0.8333333134651184,0.0010000000474974513
1.4734580516815186,0.5333333611488342,0.32972155610720316,0.8500000238418579,0.0010000000474974513
1.126201605796814,0.5666666626930237,0.3599801222483317,0.8388888835906982,0.0010000000474974513
1.010048015912374,0.5583333373069763,0.31218943132294547,0.8694444298744202,0.0010000000474974513
0.8158328612645467,0.6416666507720947,0.28298070861233604,0.8916666507720947,0.0010000000474974513
0.6755412618319193,0.7250000238418579,0.3287684420744578,0.8444444537162781,0.0010000000474974513
2.138715887069702,0.5333333611488342,0.30696258147557576,0.875,0.0010000000474974513
0.9304388721783956,0.625,0.2999240772591697,0.8666666746139526,0.0010000000474974513
1.1993176857630412,0.6499999761581421,0.30188474588923986,0.875,0.0010000000474974513
2.1712185382843017,0.5249999761581421,0.29078867137432096,0.8805555701255798,0.0010000000474974513
1.092155647277832,0.6333333253860474,0.32110158171918657,0.8583333492279053,0.0010000000474974513
0.7732657194137573,0.699999988079071,0.29197026358710393,0.8916666507720947,0.0010000000474974513
0.7473280191421509,0.6583333611488342,0.2629516687658098,0.8833333253860474,0.0010000000474974513
3.027060063680013,0.5249999761581421,0.2925264391634199,0.8777777552604675,0.0010000000474974513
1.2310058355331421,0.6416666507720947,0.305227099524604,0.875,0.0010000000474974513
1.2752008358637492,0.5916666388511658,0.27946329878436194,0.8694444298744202,0.0010000000474974513
2.9401034196217855,0.5,0.3236370669470893,0.8638888597488403,0.0010000000474974513
1.3050262769063314,0.5249999761581421,0.3785594662030538,0.8222222328186035,0.0010000000474974513
1.0847641070683798,0.6000000238418579,0.3420872476365831,0.8416666388511658,0.0010000000474974513
0.8863427797953288,0.6333333253860474,0.31932646301057604,0.8694444298744202,0.0010000000474974513
2.0412214438120526,0.550000011920929,0.2905808922317293,0.8805555701255798,0.0010000000474974513
0.9801025708516439,0.6499999761581421,0.23345883753564622,0.9138888716697693,0.0010000000474974513
2.012060038248698,0.5249999761581421,0.2463414039876726,0.8999999761581421,0.0010000000474974513
1.4336076815923056,0.574999988079071,0.24640468888812594,0.8972222208976746,0.0010000000474974513
0.8334107756614685,0.6166666746139526,0.2525851395395067,0.8972222208976746,0.0010000000474974513
0.7004847486813863,0.6666666865348816,0.2581245839595795,0.875,0.0010000000474974513
1.0802119255065918,0.6583333611488342,0.2668818182415432,0.8777777552604675,0.0010000000474974513
1.2252246220906575,0.6000000238418579,0.2583409971661038,0.894444465637207,0.0010000000474974513
0.6491698304812114,0.6666666865348816,0.25297832952605354,0.8666666746139526,0.0010000000474974513
1.047218139966329,0.6499999761581421,0.20458589245875677,0.9277777671813965,0.0010000000474974513
0.9854074716567993,0.5916666388511658,0.2677494678232405,0.9027777910232544,0.0010000000474974513
4.360234514872233,0.5083333253860474,0.25332152114974127,0.8999999761581421,0.0010000000474974513
2.6439629713694255,0.5,0.2650528500477473,0.8972222208976746,0.0010000000474974513
1.5139028231302898,0.5833333134651184,0.22727526128292083,0.8972222208976746,0.0010000000474974513
2.0031147162119547,0.5666666626930237,0.24025866587956746,0.8972222208976746,0.0010000000474974513
3.316298739115397,0.5,0.2542052060365677,0.8861111402511597,0.0010000000474974513
3.6228975296020507,0.5,0.2048868695894877,0.9222221970558167,0.0010000000474974513
1.3234275579452515,0.6083333492279053,0.21460691624217562,0.9194444417953491,0.0010000000474974513
3.2068050066630045,0.5,0.22798436648315853,0.8972222208976746,0.0010000000474974513
2.716091505686442,0.5583333373069763,0.23466949197981093,0.8916666507720947,0.0010000000474974513
1.7843044439951579,0.5666666626930237,0.2411613129907184,0.8888888955116272,0.0010000000474974513
1.874605925877889,0.574999988079071,0.187329743636979,0.9138888716697693,0.0010000000474974513
5.217372989654541,0.5,0.20395673563083014,0.9166666865348816,0.0010000000474974513
3.160720698038737,0.5166666507720947,0.2049412366416719,0.9111111164093018,0.0010000000474974513
2.9826928774515786,0.5,0.17309189157353508,0.9305555820465088,0.0010000000474974513
2.3392300605773926,0.5583333373069763,0.2120880792538325,0.9222221970558167,0.0010000000474974513
1.8804767290751139,0.5916666388511658,0.2178639272848765,0.9166666865348816,0.0010000000474974513
3.5979589144388835,0.5083333253860474,0.26289993822574614,0.8861111402511597,0.0010000000474974513
2.3498281478881835,0.550000011920929,0.20796134935484992,0.9111111164093018,0.0010000000474974513
2.8452152570088702,0.5166666507720947,0.1546228774719768,0.9416666626930237,0.0010000000474974513
2.588577143351237,0.5333333611488342,0.13518210550149282,0.9472222328186035,0.0010000000474974513
2.2017401377360026,0.5666666626930237,0.1350930063260926,0.9527778029441833,0.0010000000474974513
2.64457049369812,0.5166666507720947,0.16425828337669374,0.9277777671813965,0.0010000000474974513
1.5506626923878988,0.5583333373069763,0.2740844110647837,0.894444465637207,0.0010000000474974513
5.146136951446533,0.49166667461395264,0.22833405567540063,0.9083333611488342,0.0010000000474974513
2.1351279099782308,0.5583333373069763,0.20375635541147655,0.9111111164093018,0.0010000000474974513
2.589058208465576,0.5166666507720947,0.25532712671491836,0.8972222208976746,0.0010000000474974513
